sentiment,review
1,"['good', 'mobile', 'new', 'slote', 'tray', 'order']"
1,"['best', 'phone', 'range']"
1,['nice']
1,"['great', 'phone', 'tremendous', 'battery', 'life', 'camera', 'party', 'great', 'job', 'valuable', 'investment']"
1,"['nice', 'usage']"
1,"['head', 'phone', 'cover', 'order', 'sound', 'level', 'low']"
0,"['bring', 'phone', 'month', 'ago', 'review', 'use', 'would', 'say', 'buy', 'phone', 'bad', 'perform', 'phone', 'negative', 'bed', 'screen', 'break', 'small', 'fake', 'corn', 'come', 'performance', 'touch', 'perform', 'well', 'system', 'lag', 'badly', 'application', 'suddenly', 'take', 'much', 'time', 'open', 'heat', 'call', 'major', 'feel', 'like', 'keep', 'hot', 'iron', 'ear', 'stock', 'android', 'bad', 'work', 'less', 'battery', 'within', 'camera', 'also', 'big', 'concern', 'poor', 'quality', 'pic', 'wont', 'work', 'sometime', 'disappointment', 'music', 'also', 'mark', 'atmos', 'like', 'failure', 'mobile', 'overall', 'get', 'one', 'thing', 'mobile', 'thats', 'irritation', 'please', 'guy', 'waste', 'money', 'worthless']"
0,"['good', 'phone', 'look', 'great', 'always', 'phone', 'sometimes', 'lag', 'heat', 'issue', 'major', 'factor']"
1,"['use', 'since', 'problem', 'heat', 'lot', 'charge']"
0,"['worst', 'phone', 'ever', 'slowly', 'handy', 'service', 'good', 'share', 'social', 'site', 'avoid', 'common', 'public', 'harassment', 'cheating']"
0,"['worst', 'phone', 'bad', 'battery', 'life', 'drain', 'hour']"
1,"['wait', 'give', 'feature', 'product', 'price', 'range', 'would', 'able', 'give', 'come', 'across', 'note', 'surprise', 'feature', 'ram', 'cliche', 'core', 'processor', 'best', 'thing', 'price', 'range', 'overall', 'performance', 'awesome']"
0,"['buy', 'cast', 'option', 'work']"
1,"['love', 'really', 'want', 'camera', 'quality', 'battery', 'display', 'quality', 'voice', 'quality', 'everything', 'perfect', 'happy']"
1,"['phone', 'full', 'paisa', 'phone', 'range', 'dont', 'see', 'phone', 'like', 'like', 'sound', 'quality', 'camera', 'good', 'feature', 'like', 'spilt', 'atom', 'disappoint', 'heating', 'problem', 'time', 'become', 'hot', 'continuously', 'use', 'one', 'hour', 'battery', 'life', 'good', 'accord', 'good', 'phone']"
1,['invoice']
0,"['deserve', 'star', 'also']"
1,"['legit', 'product', 'earphone', 'fit', 'properly', 'audio', 'jack', 'although', 'give', 'audio', 'feedback', 'correctly', 'sure', 'thing', 'defect']"
1,"['good', 'quality']"
1,"['overall', 'good', 'product', 'use', 'one', 'month', 'think', 'except', 'rear', 'camera', 'battery', 'backup', 'everything', 'fine', 'work', 'time']"
1,"['nice', 'phone', 'overall', 'camera', 'expect', 'sometime', 'heat', 'problem']"
0,"['speaker', 'tear', 'within', 'month', 'good']"
0,"['sound', 'desire', 'one', 'speaker', 'outlet', 'bottom', 'work']"
0,"['battery', 'performance', 'mark', 'consider', 'battery', 'otherwise', 'good', 'mobile', 'price', 'range']"
1,['awesome']
1,"['mobile', 'good']"
1,"['truly', 'find', 'con', 'phone', 'help', 'lot', 'stay', 'phone', 'memory', 'good', 'ram', 'see', 'still', 'stand', 'even', 'open', 'next', 'day', 'camera', 'amazing', 'depth', 'mode', 'good', 'bad', 'picture', 'quality', 'good', 'bad', 'front', 'flash', 'battery', 'backup', 'good', 'turbo', 'charge', 'work', 'well']"
0,"['product', 'din', 'network', 'work', 'properly', 'anybody', 'call', 'show', 'coverage', 'wat', 'hell', 'error', 'dont', 'connect', 'product', 'service', 'good', 'service', 'replacement']"
0,"['mobile', 'doesnt', 'auto', 'call', 'record', 'feature', 'normally', 'find', 'feature', 'phone']"
0,"['book', 'may', 'usual', 'deliver', 'time', 'come', 'problem', 'day', 'low', 'quality', 'stuff', 'use', 'mobile', 'like', 'mother', 'board', 'processor', 'start', 'trouble', 'like', 'anything', 'use', 'get', 'switch', 'loud', 'noise', 'disturb', 'display', 'heat', 'issue', 'even', 'iron', 'box', 'heat', 'much', 'visit', 'store', 'near', 'state', 'happen', 'new', 'update', 'version', 'unsatisfactory', 'think', 'get', 'faulty', 'one', 'store', 'come', 'know', 'almost', 'faulty', 'one', 'every', 'customer', 'mourn', 'customer', 'care', 'center']"
1,"['phone', 'bass', 'size']"
0,"['bad', 'mobile', 'ever', 'see', 'like', 'want', 'suggest', 'buyer', 'buy', 'mobile']"
0,"['user', 'friendly']"
0,"['bad', 'phone', 'get', 'heat', 'problem']"
0,"['many', 'problem', 'mobile', 'wireless', 'display', 'call', 'recorder', 'display', 'flicker', 'battery', 'problem']"
1,['wow']
0,"['park', 'good']"
1,"['good', 'coming', 'day', 'know', 'support']"
0,"['trust', 'service', 'typically', 'service', 'trust', 'irritate', 'build', 'quality', 'bad', 'battery', 'backup', 'bad', 'camera', 'average']"
0,"['low', 'battery', 'issue', 'want', 'bill']"
0,"['worst', 'phone', 'ever', 'far', 'well', 'work', 'poor', 'signal', 'alarm', 'come', 'battery', 'charge', 'super', 'slow', 'fan', 'phone', 'disaster']"
0,"['problem', 'network', 'time', 'mobile', 'data', 'connect', 'even', 'outside', 'phone', 'show', 'data', 'fix', 'return', 'phone']"
1,"['good', 'phone', 'sub', 'fingerprint', 'sensor', 'fast', 'good', 'camera', 'clear', 'music', 'system', 'headgear', 'use', 'battery', 'efficient', 'use', 'last', 'day', 'negative', 'except', 'one', 'get', 'use', 'late', 'play', 'overall', 'design', 'quite', 'impressive']"
1,"['value', 'money', 'update', 'easy', 'regular', 'claim']"
1,"['much', 'satisfy']"
0,"['killer', 'note', 'kill', 'highly', 'disappointed', 'write', 'month', 'usage', 'nothing', 'great', 'tell', 'phone', 'another', 'note', 'serious', 'specification', 'look', 'great', 'paper', 'reality', 'everything', 'suck', 'get', 'heat', 'even', 'normal', 'usage', 'battery', 'drain', 'fast', 'normal', 'mobile', 'battery', 'sure', 'camera', 'look', 'good', 'well', 'zoom', 'take', 'long', 'shot', 'th', 'picture', 'quality', 'mark', 'behave', 'like', 'ram', 'rather', 'respond', 'like', 'ram', 'get', 'jam', 'frequently', 'many', 'get', 'phone', 'slow', 'remove', 'guy', 'price', 'reduce', 'still', 'shall', 'go', 'good', 'brand', 'like', 'mi']"
0,"['phone', 'good', 'camera', 'mark', 'photo', 'loving', 'guy']"
0,"['waste', 'money', 'buy', 'video', 'record', 'quality', 'bad', 'purchase', 'phone', 'specially', 'camera', 'make', 'fool', 'really', 'sad']"
0,"['face', 'heat', 'issue', 'day', 'usage', 'buy']"
0,['bad']
0,"['battery', 'suck', 'take', 'long', 'time', 'charge']"
1,"['note', 'good', 'product']"
0,"['phone', 'good', 'screen', 'tut', 'jati', 'phone', 'ba', 'se', 'glass', 'tut']"
0,"['good', 'money', 'value', 'feature', 'wow', 'auto', 'network', 'switch', 'smart', 'stay', 'screen']"
0,"['overall', 'good']"
0,"['worst', 'phone', 'charge', 'slow', 'drain', 'faster', 'heat', 'quickly', 'buy']"
0,"['waste', 'money', 'phone', 'poor', 'camera', 'display', 'color', 'issue', 'hear', 'sound', 'problem', 'earphone', 'package', 'return', 'product', 'suggest', 'everyone', 'use', 'another', 'shopping', 'site', 'rather']"
0,"['poor', 'quality', 'mobile', 'idea', 'ne', 'ka', 'recharge', 'ba', 'call', 'free', 'drain']"
0,"['call', 'record', 'facility', 'future', 'waste', 'money']"
0,"['headphone', 'miss', 'box']"
1,"['well', 'mobile', 'price', 'nice', 'product']"
0,"['buy', 'read', 'review', 'trust', 'brand', 'name', 'bad', 'experience', 'phone', 'issue', 'incoming', 'call', 'never', 'get', 'attempt', 'constantly', 'say', 'phone', 'reach', 'experience', 'outgo', 'call', 'phone', 'stay', 'mode', 'time', 'feel', 'like', 'throw', 'trash', 'thought', 'spend', 'worthless', 'product', 'make', 'hope', 'get', 'good', 'suggestion', 'please']"
0,"['performance', 'theek']"
0,"['battery', 'backup', 'camera']"
0,"['phone', 'hey', 'jab', 'charge', 'tha', 'bahut', 'tha', 'sey', 'honey', 'min', 'hey', 'kin', 'hi', 'bahut', 'hey']"
0,"['hit', 'problem', 'camera', 'quality', 'bad', 'night', 'mood', 'player', 'access', 'memory', 'card']"
1,"['phone', 'superb', 'issue', 'charge', 'take', 'charge', 'camera', 'good']"
0,"['get', 'bad', 'battery', 'backup', 'always', 'heat', 'use', 'even', 'normally', 'camera', 'good', 'heating', 'issue', 'bad', 'battery', 'ruin']"
0,"['bad', 'phone', 'ever', 'use', 'battery', 'backup', 'poor', 'charge', 'time', 'long', 'heating', 'problem', 'big', 'issue', 'buy']"
0,"['value', 'money', 'product', 'low', 'quality', 'product', 'recommend', 'would', 'test', 'time', 'would', 'return']"
1,"['best', 'phone', 'problem', 'battery', 'day', 'good', 'phone']"
0,"['low', 'good', 'backup', 'heating', 'network']"
1,"['nice', 'camera', 'duel', 'camera', 'high']"
0,"['worst', 'ever', 'experience', 'build', 'quality', 'poor', 'hammer', 'test', 'video', 'fake', 'phone', 'fell', 'side', 'take', 'pocket', 'ground', 'screen', 'crush', 'worst', 'ever', 'phone', 'buy', 'mobile', 'work', 'screen', 'cover', 'warranty', 'charge', 'service', 'center']"
0,"['big', 'drawback', 'available']"
1,"['battery', 'drain', 'issue']"
1,"['good', 'thing', 'note', 'continue', 'note', 'gorilla', 'glass', 'extra', 'memory', 'card', 'slot', 'extra', 'poor', 'quality', 'camera', 'convenient']"
0,"['worst', 'phone', 'camera', 'good', 'poor', 'display']"
0,"['back', 'camera', 'good', 'need', 'improve', 'front', 'camera', 'good', 'flash', 'low']"
0,"['call', 'record', 'function', 'available']"
0,"['pathetic', 'crash', 'time', 'battery', 'heat', 'buy']"
1,"['gud', 'product', 'money', 'worth']"
0,"['really', 'bad', 'quality', 'product', 'lot', 'thing', 'work', 'many', 'time', 'time', 'power', 'button', 'raise', 'return', 'request', 'say', 'send', 'technician', 'nobody', 'come', 'raise', 'return', 'call', 'self', 'work', 'hell', 'get', 'pin', 'return', 'close', 'without', 'solution', 'get', 'stick', 'sh', 'phone']"
0,"['camera', 'problem']"
0,"['much', 'difference', 'wid', 'note', 'much', 'faster']"
1,['happy']
1,"['nice', 'product', 'work', 'well', 'expect', 'bang', 'time', 'delivery']"
0,"['poor', 'battery', 'back']"
1,"['awesome', 'experience']"
0,"['function', 'work', 'call', 'recorder', 'work', 'listen', 'voice', 'satisfied']"
0,"['face', 'problem', 'hanging']"
1,"['awesome', 'product', 'love', 'device', 'fast', 'drawback', 'heat']"
0,['bad']
0,"['network', 'problem']"
0,"['total', 'wasting', 'money', 'sound', 'poor', 'screen', 'share', 'work', 'application', 'option', 'atmos', 'work', 'bad', 'thing', 'phone', 'support']"
1,['one']
1,"['product', 'admirably', 'good']"
1,"['super', 'hit', 'phone']"
1,"['elegant', 'audio', 'good', 'battery', 'budget', 'price', 'love']"
1,"['fantastic', 'mind', 'blow', 'mi']"
0,"['bad', 'display', 'battery', 'charge', 'rapidly', 'also', 'work', 'heating', 'battery', 'lagging', 'also', 'happen', 'bad', 'mobile', 'wastage', 'money']"
1,"['excellent', 'performance', 'great', 'product']"
0,"['worst', 'lose', 'basic', 'feature', 'like', 'call', 'record', 'heat', 'issue', 'bad', 'sound', 'quality', 'sometime', 'work', 'network', 'capacity', 'poor', 'theme', 'option', 'camera', 'quality', 'low', 'poor', 'battery', 'many', 'problem', 'guy', 'please', 'buy']"
0,"['camera', 'battery', 'enough', 'function']"
1,"['nice', 'device']"
0,"['would', 'recommend', 'phone', 'lot', 'even', 'though', 'half', 'memory', 'free']"
1,"['screen', 'good', 'sound', 'excellent']"
0,"['third', 'class', 'phone', 'buy', 'phone', 'dual', 'camera', 'camera', 'poor', 'even', 'old', 'aqua', 'power', 'phone', 'good', 'camera', 'low', 'light', 'condition', 'phone', 'capture', 'low', 'quality', 'photo', 'weight', 'heavy', 'battery', 'suck', 'hour', 'good', 'thing', 'large', 'phone', 'storage', 'dont', 'buy']"
0,"['bad', 'service']"
0,"['day', 'purchase', 'mobile', 'work', 'fine', 'great', 'camera', 'good', 'performance', 'turbo', 'charge', 'battery', 'long', 'many', 'hour']"
1,"['good', 'mobile']"
1,"['use', 'mobile', 'month', 'great', 'mobile', 'wish', 'little', 'light', 'love', 'stock', 'android', 'experience', 'good', 'battery', 'life']"
1,"['good', 'gor', 'good', 'price', 'timely', 'delivery']"
1,"['mind', 'blowing', 'performance']"
1,"['good', 'phone', 'net', 'share', 'possible', 'phone', 'battery', 'back', 'amazing']"
0,"['battery', 'performance', 'good']"
1,"['great', 'phone', 'super', 'fast', 'great', 'camera', 'great', 'sound', 'quality', 'sufficient', 'space']"
1,"['performance', 'excellent', 'till', 'also', 'cheap', 'market']"
1,"['good', 'product', 'rear', 'camera', 'good', 'good']"
1,"['note', 'budget', 'dual', 'rear', 'camera', 'phone', 'buy', 'great', 'sale', 'month', 'use', 'issue', 'fund', 'phone', 'effect', 'best', 'good', 'take', 'fantastic', 'find', 'phone', 'best', 'choice', 'important', 'thing', 'phone', 'super', 'fast']"
0,"['phone', 'show', 'helio', 'paper', 'helio', 'compare', 'decide']"
1,"['good', 'quality', 'material', 'slightly', 'loose', 'fitting']"
0,"['phone', 'turbo', 'charge', 'feature', 'take', 'ten', 'hour', 'get', 'charge', 'replace', 'warranty', 'one', 'year', 'please', 'revert', 'useless', 'charge', 'thanks']"
0,"['mobile', 'get', 'heat', 'rapidly', 'watch', 'movie', 'battery', 'get', 'drain', 'fast', 'please', 'rectify', 'issue', 'soon', 'possible']"
1,"['awesome', 'product', 'camera', 'improve', 'still']"
1,"['really', 'amazing', 'love', 'phone']"
1,"['nice', 'phone', 'look', 'wise', 'wise']"
1,"['performance', 'smooth', 'use', 'coz', 'internal', 'dout', 'bulky', 'heavy', 'delivery', 'good', 'talk', 'parcel', 'two', 'day', 'select', 'cod']"
0,"['gadget', 'work', 'really', 'disappointed', 'request', 'replacement', 'also', 'take', 'lot', 'time']"
0,"['maha', 'phone', 'koi', 'ho', 'camera', 'game', 'phone', 'hi', 'abb', 'charge', 'ho', 'phone']"
0,"['camera', 'quality', 'exceptionally', 'good', 'device', 'heat', 'issue', 'also', 'find', 'screen', 'cast', 'feature', 'work', 'phone', 'navigate', 'display', 'cast', 'option', 'enable', 'disable', 'hence', 'seem', 'feature', 'miss', 'somehow', 'write', 'page', 'well', 'contact', 'help', 'desk', 'team', 'nothing', 'happen', 'till', 'bit', 'cautious', 'buy']"
1,"['fantastic', 'mobile', 'good', 'battery', 'backup', 'enjoy', 'use']"
1,['steal']
1,"['mobile', 'worth', 'money', 'configuration']"
0,"['want', 'invoice', 'copy']"
0,"['battery', 'issue']"
0,"['secondary', 'camera', 'use', 'even', 'discharge', 'battery', 'power', 'leave', 'idle', 'sometimes', 'observe', 'screen', 'get', 'even', 'touch', 'button', 'work', 'time', 'phone', 'get', 'switch', 'automatically', 'couple', 'time', 'night', 'time', 'restart', 'phone', 'show', 'battery']"
0,"['note', 'handset']"
0,"['problem', 'work', 'properly']"
1,"['good', 'facility']"
0,"['sir', 'send', 'faulty', 'product', 'return', 'solve', 'problem', 'early', 'possible']"
0,"['yes', 'buy', 'product', 'quality', 'well', 'expect', 'camera', 'good', 'comparison', 'mi', 'phone']"
1,"['best', 'product']"
1,"['awesome', 'mobile', 'speed', 'smooth', 'without', 'lag', 'bit', 'heating', 'charge', 'issue', 'android', 'update', 'apart', 'phone', 'really', 'good', 'game']"
0,"['third', 'class', 'phone', 'never', 'expect', 'brand', 'like', 'major', 'problem']"
1,"['left', 'speaker', 'phone', 'work', 'also', 'earphone', 'plug', 'stick', 'jack', 'respond']"
1,"['truly', 'amaze', 'phone', 'great', 'camera', 'touch', 'look', 'standard', 'width', 'battery', 'backup', 'give', 'price', 'love', 'thank', 'transitional', 'change', 'pocket']"
1,"['clear', 'voice']"
1,"['phone', 'best']"
1,"['one', 'week', 'use', 'phone', 'find', 'phone', 'awesome', 'battery', 'back', 'good', 'camera', 'quality', 'way', 'well', 'awesome', 'phone', 'buy', 'range']"
1,"['good', 'phone', 'quality', 'screen', 'resolution', 'camera']"
1,['het']
0,['phone']
1,"['everything', 'go', 'nice', 'little', 'bother', 'battery', 'back', 'mark']"
0,"['heating', 'problem', 'much']"
0,"['heat', 'issue', 'great', 'bad', 'anyone', 'want', 'purchase', 'contact']"
1,"['product', 'always', 'worth', 'buy']"
0,"['please', 'go', 'heat', 'highly', 'problem', 'occur', 'within', 'one', 'month', 'purchase', 'waste', 'money']"
1,"['work', 'performance', 'good']"
1,"['excellent', 'one']"
0,['much']
0,"['time', 'replacement', 'battery', 'problem', 'charge', 'phone', 'hour', 'battery', 'percentage', 'return', 'product']"
0,"['earphone', 'find', 'packet']"
0,"['sound', 'good', 'speaker', 'give', 'click', 'noise', 'time', 'use', 'time', 'get', 'frozen', 'come', 'home', 'screen', 'close', 'set', 'current', 'screen', 'freeze', 'time', 'time', 'get', 'call', 'see', 'call', 'answer', 'call', 'camera', 'battery', 'even', 'last', 'day', 'use', 'sab', 'se', 'phone']"
0,"['performance', 'wise', 'issue', 'camera', 'like', 'hell', 'know', 'provide', 'camera', 'even', 'single', 'camera', 'much', 'good', 'friendly', 'request', 'buy', 'mobile', 'love', 'photo', 'shot']"
1,"['good', 'phone', 'budget', 'excellent', 'configuration', 'prize', 'express', 'delivery', 'day', 'love']"
0,"['low', 'quality', 'camera', 'battery', 'backup', 'bad', 'hanging', 'problem']"
1,"['good', 'performance', 'battery', 'back', 'camera']"
0,"['battery', 'drain', 'faster']"
0,"['phone', 'use', 'play', 'game']"
1,"['good', 'phone', 'ram', 'internal', 'camera', 'decent', 'happy', 'phone', 'performance', 'phone', 'well', 'sometimes', 'little', 'much', 'heat', 'work', 'issue', 'phone', 'phone', 'think', 'much', 'phone', 'buy']"
0,"['poor', 'response', 'big', 'mistake', 'life', 'purchase', 'first', 'sale', 'cousin', 'totally', 'unsatisfied', 'camera', 'average', 'price', 'dual', 'camera', 'work', 'properly', 'yesterday', 'nephew', 'get', 'mi', 'great', 'dual', 'camera', 'exactly', 'dose', 'work', 'make', 'serious', 'issue', 'video', 'play', 'play', 'video', 'less', 'video', 'blurry', 'win', 'able', 'watch', 'whether', 'device', 'work', 'properly', 'sound', 'quality', 'low', 'even', 'atmos', 'get', 'good', 'music', 'earphone', 'well', 'heat', 'problem', 'play', 'heavy', 'game', 'personally', 'recommend', 'buy', 'phone', 'well', 'go', 'mi', 'good', 'dual', 'camera', 'search', 'channel', 'talk', 'get', 'detail']"
1,"['update', 'available']"
0,"['feature', 'good', 'except', 'rear', 'camera', 'rear', 'camera', 'good', 'look', 'like', 'normal', 'camera']"
0,"['work', 'properly', 'automatically', 'restart', 'buy', 'device']"
0,"['battery', 'life', 'good']"
0,"['guy', 'disappointed', 'think', 'awesome', 'buy', 'saw', 'reality', 'battery', 'drain', 'fast', 'get', 'overheat', 'frequently', 'hope', 'future', 'update', 'may', 'make', 'good']"
0,['product']
1,"['nice', 'phone', 'price', 'range', 'awesome', 'phone', 'normally', 'issue', 'phone', 'one', 'con', 'lac', 'lead', 'back', 'lite', 'otherwise', 'good', 'phone']"
0,"['cash', 'credit', 'per', 'card', 'pay']"
1,"['month', 'good', 'mi']"
0,"['heat', 'issue', 'simple', 'mobile', 'get', 'heat', 'soon', 'battery', 'drain', 'fast', 'within', 'min', 'heating', 'battery', 'issue', 'big', 'problem']"
0,"['exchange', 'note', 'buy', 'note', 'display', 'touch', 'sensitivity', 'good', 'audio', 'speaker', 'also', 'loud', 'clear', 'battery', 'last', 'day', 'normal', 'use', 'face', 'display', 'flicker', 'issue', 'day', 'use', 'sure', 'camera', 'average', 'zoom', 'enable', 'front', 'camera', 'job', 'find', 'setting', 'keep', 'memory', 'card', 'default', 'storage']"
0,"['charge', 'issue', 'take', 'much', 'time', 'display', 'poor', 'quality', 'well', 'go', 'another', 'product']"
1,"['nice', 'camera', 'mobile']"
0,"['nice', 'battery', 'backup', 'justify', 'overall', 'option', 'find', 'use', 'rear', 'camera', 'still', 'search', 'use', 'camera', 'product', 'good']"
1,"['battery', 'look', 'processor', 'good', 'front', 'camera', 'nice', 'brought', 'base', 'early', 'review', 'good', 'review']"
0,"['worth', 'money']"
1,"['ear', 'phone', 'provide', 'box', 'say', 'feeling']"
1,"['use', 'mobile', 'since', 'last', 'two', 'month', 'issue', 'battery', 'backup', 'good']"
1,"['awesome', 'mobile', 'great', 'come', 'back', 'mid', 'range', 'worth', 'money']"
1,"['good', 'battery']"
0,"['heavy', 'phone', 'per', 'description', 'phone', 'camera', 'phone', 'go', 'option', 'available', 'market', 'wastage', 'money']"
0,"['phone', 'great', 'heat', 'issue', 'charge', 'take', 'long', 'time', 'charge', 'hour', 'full', 'battery', 'last', 'hour', 'normal', 'use', 'camera', 'normal', 'great', 'one', 'speaker', 'two', 'speed']"
0,"['frequently', 'get', 'disconnect', 'call']"
1,"['nice', 'mobile', 'compression', 'price']"
1,"['good', 'mobile', 'phone']"
1,"['note', 'venom', 'black', 'new', 'system', 'update']"
0,"['function', 'user', 'friendly']"
0,"['please', 'buy', 'phone', 'well', 'go', 'mobile', 'brand']"
0,"['note', 'work', 'properly', 'many', 'problem', 'face', 'operate', 'mobile', 'battery', 'charge', 'battery', 'heating', 'problem', 'hanging', 'problem']"
1,"['nice', 'phone', 'awesome', 'camera', 'battery']"
0,"['utter', 'flop', 'mobile', 'weak', 'signal', 'camera', 'stop', 'buy', 'product', 'buy', 'plus', 'time', 'well']"
0,"['day', 'charger', 'shock', 'bill', 'printing', 'also', 'poor', 'service', 'exchange', 'charging', 'adopter']"
0,"['work', 'normally', 'sometime', 'work', 'normally']"
1,"['budget', 'mobile', 'awesome', 'feature', 'good', 'battery', 'backup', 'one', 'day', 'get', 'camera', 'lag', 'sometimes']"
0,"['hand', 'set', 'high']"
0,"['battery', 'fast']"
0,"['follow', 'find', 'phone', 'day', 'usage', 'cast', 'screen', 'mirror', 'work', 'battery', 'drain', 'fast', 'battery', 'charge', 'time', 'high', 'heat', 'camera', 'quality', 'bad', 'old', 'note', 'good', 'phone', 'note']"
0,"['hi', 'sir', 'mobile', 'battery', 'backup', 'low']"
0,"['satisfied', 'fake', 'promotion', 'killer']"
0,"['battery', 'drain', 'quickly', 'update', 'battery', 'back', 'low']"
1,"['cool', 'phone', 'except', 'battery', 'drain', 'issue', 'rest', 'fine']"
0,"['like', 'labour', 'class', 'product']"
0,"['one', 'month', 'use', 'good', 'phone', 'range', 'mean', 'would', 'like', 'share', 'negative', 'side', 'compare', 'battery', 'backup', 'gud', 'even', 'backup', 'good', 'facility', 'available', 'power', 'button', 'change', 'option', 'setting', 'key', 'camera', 'fine', 'quality', 'blur', 'image', 'like', 'due', 'curve', 'screen', 'temper', 'glass', 'fix', 'properly']"
0,"['totally', 'dummy', 'fake', 'phone', 'cheat', 'customer']"
1,"['simply', 'amaze']"
1,"['sure', 'people', 'write', 'bad', 'review', 'take', 'value', 'money']"
1,"['best', 'mobile', 'range']"
1,"['camera', 'mark']"
1,"['weight', 'future', 'good']"
0,"['everything', 'nice', 'back', 'camera', 'bad']"
0,"['phone', 'receive', 'look', 'like', 'one', 'old', 'variant', 'camera', 'quality', 'good', 'run', 'percent', 'even', 'kept', 'idle', 'mode', 'ram', 'optimization', 'get', 'less', 'free', 'ram', 'usage', 'god', 'know', 'anyway', 'technical', 'department', 'agree', 'refund', 'money']"
1,"['good', 'phone', 'low', 'budget']"
0,"['maha', 'phone', 'se', 'mat', 'koi', 'battery', 'drain', 'fast', 'camera', 'heat']"
0,"['bad', 'product', 'problem', 'battery']"
1,"['best', 'mobile']"
1,"['nice', 'one', 'like', 'thank']"
0,"['phone', 'work', 'properly', 'bad', 'phone']"
0,"['strange', 'mere', 'note', 'hei', 'exchange', 'ka', 'phone', 'bahut', 'buri', 'hei']"
0,"['poor', 'battery', 'backup', 'phone']"
1,"['amaze', 'phone', 'ask', 'price', 'range', 'rock', 'solid', 'performance', 'excellent', 'battery', 'life', 'simply', 'best']"
0,"['type', 'mobile', 'range']"
0,"['battery', 'consistent', 'overheat', 'much', 'look', 'good']"
0,"['overall', 'phone', 'best', 'market', 'phone', 'main', 'problem', 'heat', 'problem', 'buy', 'think', 'first']"
1,['nice']
1,['report']
0,"['waste', 'buy', 'mobile', 'charge', 'problem', 'mobile', 'heat', 'please', 'buy']"
0,"['poor', 'battery', 'performance']"
0,"['perform', 'normal', 'phone', 'drain', 'charge', 'work', 'heat', 'phone', 'core', 'perform', 'like', 'bad', 'core']"
0,"['worked', 'fine', 'long', 'less', 'year', 'phone', 'go', 'dead', 'cost', 'repair', 'much', 'cost', 'phone']"
1,"['best', 'one']"
0,"['waste', 'waste', 'waste', 'waste', 'waste', 'waste', 'waste', 'waste', 'waste', 'waste', 'waste', 'waste', 'waste', 'waste', 'waste', 'waste', 'waste', 'waste', 'waste', 'waste', 'waste', 'waste', 'waste', 'waste', 'waste', 'waste', 'waste', 'waste']"
0,"['receive', 'right', 'product']"
0,"['waste', 'mobile', 'work']"
1,"['good', 'phone', 'rate', 'resale', 'value', 'good']"
0,"['notification', 'light', 'work', 'work', 'charge', 'good', 'pure', 'android', 'available', 'miss', 'cam', 'cam', 'feature', 'miss', 'provide', 'update', 'regarding']"
0,"['heat', 'problem']"
0,"['camera', 'good', 'battery', 'back', 'also', 'poor']"
1,"['good', 'product', 'price']"
1,"['awesome', 'phone', 'camera', 'exceptionally', 'good', 'sunlight', 'best', 'range']"
0,"['buy', 'phone', 'read', 'good', 'review', 'disappointed', 'know', 'issue', 'handset', 'common', 'phone', 'mine', 'major', 'heat', 'issue', 'connect', 'smoothly', 'camera', 'quality', 'speaker', 'work', 'fine', 'battery', 'last', 'day', 'feel', 'well', 'put', 'phone', 'rather', 'use', 'could', 'good', 'budget', 'phone', 'heating', 'make', 'impossible', 'even', 'hold', 'phone', 'stick', 'phone', 'seem', 'accept', 'model', 'exchange']"
1,"['nice', 'phone', 'good', 'overall', 'camera', 'good', 'importantly', 'want', 'fast', 'update']"
1,"['best', 'mobile', 'price', 'finger', 'sensor', 'ram', 'memory', 'inch', 'stylish']"
0,"['battery', 'backup', 'accessory', 'miss']"
1,['product']
0,"['poor', 'phone']"
1,"['best', 'phone', 'category', 'unmatchable', 'spec']"
1,"['nice', 'phone', 'scar', 'heat', 'issue', 'buy', 'phone', 'issue', 'phone', 'perfect', 'except', 'battery', 'life']"
0,"['heating', 'problem', 'sometime', 'ram', 'work', 'proper', 'seem', 'use', 'ram']"
0,"['average', 'phone', 'speaker', 'earpiece', 'volume', 'less', 'differentiate', 'atmos', 'effect', 'speed', 'dial']"
0,"['low', 'camera']"
0,"['unable', 'connect', 'show', 'connect', 'never', 'connect', 'response', 'help', 'service']"
0,"['think', 'camera', 'bug']"
0,"['would', 'like', 'return', 'phone', 'heating', 'take', 'hour', 'battery', 'charge']"
0,"['poor', 'phone', 'get', 'heat', 'want', 'replacement', 'never', 'use', 'phone', 'like']"
0,"['product', 'con', 'call', 'record', 'behave', 'strange', 'automatic', 'screen', 'light', 'help', 'poor']"
0,"['use', 'almost', 'nine', 'month', 'plus', 'good', 'build', 'good', 'specification', 'stock', 'android', 'decent', 'ordinary', 'camera', 'dual', 'effect', 'non', 'existent', 'battery', 'charge', 'issue', 'regular', 'charger']"
0,"['mobile', 'charge', 'speed', 'slow', 'lag']"
0,"['good', 'phone', 'price']"
1,"['mob', 'heat', 'time', 'charge', 'depth', 'mode', 'properly', 'work', 'mob', 'battery', 'backup', 'good', 'front', 'camera', 'good', 'like', 'gorilla', 'screen', 'smooth', 'work', 'sound', 'good']"
0,"['worst', 'screen', 'sensation', 'battery']"
1,"['price', 'good', 'problem', 'yet', 'rectify', 'casting', 'work', 'heating', 'problem']"
